timestamp,station_id,Temperature,Wind_Speed,Pressure,Humidity,Solar_Radiation,Generator_Load,Energy_consumption,Battery_Level,Fuel_Level,Fuel_Burn_Rate,Food_Inventory,Station_Occupancy
2016-01-20 19:25:00,MAITRI,0.32,61.86,965.54,55.47,4.58,75.33,12.55,0.05,8758.38,52.73,3991.07,28
2016-01-20 19:30:00,MAITRI,0.48,61.83,965.02,55.64,27.24,68.0,11.33,0.06,8754.41,47.6,3990.87,28
2016-01-20 19:35:00,MAITRI,0.57,61.34,965.11,55.13,0.0,75.87,12.65,0.06,8749.98,53.11,3990.68,28
2016-01-20 19:40:00,MAITRI,0.35,61.51,965.88,54.11,2.51,76.33,12.72,0.07,8745.53,53.43,3990.49,28
2016-01-20 19:45:00,MAITRI,0.29,61.2,964.85,55.13,1.63,72.27,12.05,0.07,8741.32,50.59,3990.29,28
2016-01-20 19:50:00,MAITRI,0.47,61.67,965.0,54.8,0.19,73.15,12.19,0.07,8737.05,51.21,3990.1,28
2016-01-20 19:55:00,MAITRI,0.19,61.57,965.14,56.53,10.16,69.07,11.51,0.07,8733.02,48.35,3989.9,28
2016-01-20 20:00:00,MAITRI,0.18,60.94,965.52,58.67,8.79,64.49,10.75,0.08,8729.26,45.14,3989.72,27
2016-01-20 20:05:00,MAITRI,-0.34,61.26,965.97,60.55,0.0,74.68,12.45,0.08,8724.9,52.27,3989.53,26
2016-01-20 20:10:00,MAITRI,-0.5,61.03,966.81,59.13,4.71,68.3,11.38,0.08,8720.92,47.81,3989.36,25
2016-01-20 20:15:00,MAITRI,-0.65,61.69,967.1,60.38,0.0,61.13,10.19,0.08,8717.35,42.79,3989.19,24
2016-01-20 20:20:00,MAITRI,-0.51,61.76,967.19,58.66,0.0,74.37,12.39,0.08,8713.01,52.06,3989.03,23
2016-01-20 20:25:00,MAITRI,-0.37,61.73,967.15,58.68,13.09,76.82,12.8,0.09,8708.53,53.78,3988.87,23
2016-01-20 20:30:00,MAITRI,-0.23,62.01,967.21,59.31,0.0,71.16,11.86,0.09,8704.38,49.81,3988.72,23
2016-01-20 20:35:00,MAITRI,-0.32,62.23,966.82,58.43,0.0,66.37,11.06,0.09,8700.51,46.46,3988.56,23
2016-01-20 20:40:00,MAITRI,-0.22,62.46,966.73,59.07,6.75,70.81,11.8,0.09,8696.38,49.56,3988.4,23
2016-01-20 20:45:00,MAITRI,-0.29,62.08,966.95,60.88,0.0,44.3,7.38,0.09,8693.79,31.01,3988.24,23
2016-01-20 20:50:00,MAITRI,-0.2,60.94,966.82,62.24,0.0,42.38,7.06,0.07,8691.32,29.67,3988.08,23
2016-01-20 20:55:00,MAITRI,-0.52,61.36,967.37,62.53,0.0,43.87,7.31,0.07,8688.76,30.71,3987.92,22
2016-01-20 21:00:00,MAITRI,-0.58,61.48,967.94,62.53,5.96,39.16,6.53,0.01,8686.48,27.41,3987.77,22
2016-01-20 21:05:00,MAITRI,-0.83,61.71,967.99,63.96,0.0,44.1,7.35,0.01,8683.91,30.87,3987.62,22
2016-01-20 21:10:00,MAITRI,-1.18,61.92,967.98,63.35,5.82,42.46,7.08,0.0,8681.43,29.72,3987.46,23
2016-01-20 21:15:00,MAITRI,-0.99,61.98,967.75,63.37,4.63,40.8,6.8,0.0,8679.05,28.56,3987.31,22
2016-01-20 21:20:00,MAITRI,-1.19,59.65,967.76,64.67,0.0,41.89,6.98,0.0,8676.61,29.32,3987.16,21
2016-01-20 21:25:00,MAITRI,-1.22,60.15,967.77,63.61,4.31,42.31,7.05,0.0,8674.14,29.62,3987.01,21
2016-01-20 21:30:00,MAITRI,-1.19,60.02,967.85,64.96,5.72,42.59,7.1,0.0,8671.65,29.82,3986.86,22
2016-01-20 21:35:00,MAITRI,-0.96,55.98,967.27,63.41,4.81,41.84,6.97,0.0,8669.21,29.29,3986.71,22
2016-01-20 21:40:00,MAITRI,-1.15,57.07,967.08,63.13,3.34,43.55,7.26,0.0,8666.67,30.49,3986.55,23
2016-01-20 21:45:00,MAITRI,-1.48,57.52,966.85,62.85,2.54,44.53,7.42,0.0,8664.07,31.17,3986.39,23
2016-01-20 21:50:00,MAITRI,-1.43,57.39,966.94,61.94,0.0,43.24,7.21,0.0,8661.55,30.27,3986.22,24
2016-01-20 21:55:00,MAITRI,-1.22,55.43,966.22,60.31,0.0,40.93,6.82,0.0,8659.17,28.65,3986.06,24
2016-01-20 22:00:00,MAITRI,-1.12,56.08,966.33,60.45,0.0,41.13,6.85,0.0,8656.77,28.79,3985.89,24
2016-01-20 22:05:00,MAITRI,-1.11,56.49,966.51,60.62,0.56,43.12,7.19,0.0,8654.25,30.19,3985.73,23
2016-01-20 22:10:00,MAITRI,-1.02,57.39,966.59,59.16,12.4,41.69,6.95,0.0,8651.82,29.18,3985.57,23
2016-01-20 22:15:00,MAITRI,-1.31,58.55,965.87,61.87,0.0,41.56,6.93,0.0,8649.4,29.09,3985.41,23
2016-01-20 22:20:00,MAITRI,-1.23,59.07,965.97,60.36,0.0,43.92,7.32,0.0,8646.83,30.74,3985.25,23
2016-01-20 22:25:00,MAITRI,-1.07,59.29,966.07,61.16,0.0,41.88,6.98,0.0,8644.39,29.32,3985.09,23
2016-01-20 22:30:00,MAITRI,-1.11,59.26,966.01,62.11,12.37,43.78,7.3,0.01,8641.84,30.64,3984.93,23
2016-01-20 22:35:00,MAITRI,-1.24,59.67,965.59,62.15,0.0,43.37,7.23,0.01,8639.31,30.36,3984.77,23
2016-01-20 22:40:00,MAITRI,-1.24,59.66,965.0,61.96,6.72,42.68,7.11,0.0,8636.82,29.87,3984.6,24
2016-01-20 22:45:00,MAITRI,-1.5,60.07,964.11,61.61,9.39,45.57,7.6,0.0,8634.16,31.9,3984.44,24
2016-01-20 22:50:00,MAITRI,-1.58,59.32,964.05,61.64,11.61,42.93,7.15,0.01,8631.65,30.05,3984.27,24
2016-01-20 22:55:00,MAITRI,-1.67,59.44,964.04,60.62,23.5,42.53,7.09,0.02,8629.17,29.77,3984.11,23
2016-01-20 23:00:00,MAITRI,-1.5,59.02,964.74,60.98,0.0,42.02,7.0,0.0,8626.72,29.41,3983.95,23
2016-01-20 23:05:00,MAITRI,-1.36,59.64,964.91,61.55,0.0,42.15,7.03,0.0,8624.26,29.51,3983.78,24
2016-01-20 23:10:00,MAITRI,-1.64,60.24,964.98,60.3,0.0,42.4,7.07,0.0,8621.79,29.68,3983.62,24
2016-01-20 23:15:00,MAITRI,-1.98,60.53,964.67,62.66,11.46,42.84,7.14,0.01,8619.29,29.99,3983.46,23
2016-01-20 23:20:00,MAITRI,-1.63,60.2,964.56,61.96,13.21,43.26,7.21,0.01,8616.77,30.28,3983.3,23
2016-01-20 23:25:00,MAITRI,-1.7,61.35,964.94,60.91,0.0,44.92,7.49,0.01,8614.15,31.45,3983.13,24
2016-01-20 23:30:00,MAITRI,-1.81,60.81,965.07,59.54,0.0,43.87,7.31,0.01,8611.59,30.71,3982.96,25
2016-01-20 23:35:00,MAITRI,-1.96,60.69,965.1,58.69,0.0,42.29,7.05,0.0,8609.12,29.6,3982.79,24
2016-01-20 23:40:00,MAITRI,-1.87,60.74,966.08,58.16,0.0,40.61,6.77,0.0,8606.75,28.43,3982.62,24
2016-01-20 23:45:00,MAITRI,-2.03,61.19,966.05,57.19,7.85,43.35,7.22,0.0,8604.22,30.34,3982.46,24
2016-01-20 23:50:00,MAITRI,-1.95,61.6,965.87,55.54,2.73,42.4,7.07,0.0,8601.75,29.68,3982.29,24
2016-01-20 23:55:00,MAITRI,-2.06,61.71,965.92,56.2,0.0,42.57,7.09,0.0,8595.3,77.39,3982.13,23
2016-01-21 00:00:00,MAITRI,-1.93,62.05,966.68,55.21,0.14,44.67,7.44,0.0,8590.36,59.28,3981.97,24
2016-01-21 00:05:00,MAITRI,-1.99,62.02,967.19,55.5,12.1,43.45,7.24,0.01,8584.0,76.37,3981.81,23
2016-01-21 00:10:00,MAITRI,-2.08,62.4,967.52,54.74,1.83,43.95,7.32,0.01,8577.19,81.65,3981.65,22
2016-01-21 00:15:00,MAITRI,-1.69,62.37,967.13,53.52,1.05,43.7,7.28,0.01,8572.51,56.16,3981.5,22
2016-01-21 00:20:00,MAITRI,-1.54,62.27,966.98,54.05,7.12,42.63,7.1,0.0,8566.21,75.57,3981.34,23
2016-01-21 00:25:00,MAITRI,-1.76,63.03,967.05,53.65,0.0,43.17,7.19,0.0,8561.08,61.59,3981.19,22
2016-01-21 00:30:00,MAITRI,-1.73,63.82,967.79,54.62,1.61,42.54,7.09,0.0,8554.16,83.05,3981.03,23
2016-01-21 00:35:00,MAITRI,-1.72,64.2,968.26,55.36,0.0,44.8,7.47,0.0,8549.2,59.56,3980.87,23
2016-01-21 00:40:00,MAITRI,-1.58,63.99,969.03,54.41,0.0,42.38,7.06,0.0,8544.68,54.17,3980.71,23
2016-01-21 00:45:00,MAITRI,-1.36,63.88,969.11,53.48,4.13,42.91,7.15,0.0,8537.83,82.2,3980.55,23
2016-01-21 00:50:00,MAITRI,-1.52,63.34,968.77,52.99,9.32,44.51,7.42,0.0,8531.1,80.81,3980.38,24
2016-01-21 00:55:00,MAITRI,-1.42,64.06,968.74,53.77,0.0,45.01,7.5,0.0,8526.16,59.32,3980.22,24
2016-01-21 01:00:00,MAITRI,-1.44,63.86,969.36,53.87,0.0,41.97,7.0,0.0,8521.13,60.28,3980.05,24
2016-01-21 01:05:00,MAITRI,-1.44,63.71,969.75,53.28,0.0,43.4,7.23,0.0,8516.24,58.77,3979.87,25
2016-01-21 01:10:00,MAITRI,-1.44,62.85,969.74,52.93,0.0,44.15,7.36,0.0,8513.66,30.9,3979.7,25
2016-01-21 01:15:00,MAITRI,-1.97,59.96,968.4,55.38,0.0,43.93,7.32,0.0,8511.1,30.75,3979.54,23
2016-01-21 01:20:00,MAITRI,-1.68,60.01,967.89,54.22,10.07,40.13,6.69,0.0,8508.76,28.09,3979.38,23
2016-01-21 01:25:00,MAITRI,-2.17,57.59,966.31,56.44,0.0,44.49,7.42,0.0,8506.16,31.14,3979.22,23
2016-01-21 01:30:00,MAITRI,-2.45,58.49,966.21,55.56,0.0,41.54,6.92,0.0,8503.74,29.08,3979.06,24
2016-01-21 01:35:00,MAITRI,-2.27,59.06,965.89,54.18,13.38,44.76,7.46,0.01,8501.13,31.33,3978.88,25
2016-01-21 01:40:00,MAITRI,-2.28,58.99,965.45,55.44,0.0,45.12,7.52,0.01,8498.5,31.58,3978.72,23
2016-01-21 01:45:00,MAITRI,-2.34,58.58,965.69,57.63,3.12,42.17,7.03,0.0,8496.04,29.52,3978.56,23
2016-01-21 01:50:00,MAITRI,-2.36,58.96,965.83,56.38,0.0,40.89,6.81,0.0,8493.65,28.62,3978.4,23
2016-01-21 01:55:00,MAITRI,-2.18,58.68,965.64,56.72,11.72,43.37,7.23,0.01,8491.12,30.36,3978.24,23
2016-01-21 02:00:00,MAITRI,-2.26,60.46,965.43,60.08,0.0,44.13,7.36,0.01,8488.55,30.89,3978.08,23
2016-01-21 02:05:00,MAITRI,-2.53,60.88,965.82,60.95,0.0,43.65,7.28,0.01,8486.0,30.56,3977.92,23
2016-01-21 02:10:00,MAITRI,-2.5,60.65,966.76,60.48,0.0,44.1,7.35,0.01,8483.43,30.87,3977.77,22
2016-01-21 02:15:00,MAITRI,-2.89,60.85,966.81,62.46,0.0,40.22,6.7,0.0,8481.08,28.16,3977.62,22
2016-01-21 02:20:00,MAITRI,-2.5,61.02,966.79,59.76,0.0,42.99,7.17,0.0,8478.57,30.1,3977.47,22
2016-01-21 02:25:00,MAITRI,-2.62,60.82,966.04,59.95,0.74,43.74,7.29,0.0,8476.02,30.62,3977.31,22
2016-01-21 02:30:00,MAITRI,-2.77,61.12,966.77,58.65,0.0,43.96,7.33,0.0,8473.46,30.77,3977.16,22
2016-01-21 02:35:00,MAITRI,-2.62,61.69,966.42,57.6,0.0,43.27,7.21,0.0,8470.93,30.29,3977.01,22
2016-01-21 02:40:00,MAITRI,-2.61,61.64,967.17,56.09,2.25,41.53,6.92,0.0,8468.51,29.07,3976.85,22
2016-01-21 02:45:00,MAITRI,-2.87,61.6,967.21,58.72,13.75,40.31,6.72,0.0,8466.16,28.22,3976.7,22
2016-01-21 02:50:00,MAITRI,-2.87,61.9,967.23,58.96,10.24,40.58,6.76,0.0,8463.79,28.4,3976.54,23
2016-01-21 02:55:00,MAITRI,-2.64,61.99,967.01,57.47,8.22,42.12,7.02,0.0,8461.34,29.48,3976.38,23
2016-01-21 03:00:00,MAITRI,-2.54,61.41,967.19,55.52,9.71,42.56,7.09,0.0,8458.85,29.79,3976.22,23
2016-01-21 03:05:00,MAITRI,-2.6,61.3,966.85,54.34,0.0,43.17,7.2,0.0,8456.33,30.22,3976.06,23
2016-01-21 03:10:00,MAITRI,-2.46,61.18,967.06,53.86,0.0,42.13,7.02,0.0,8453.88,29.49,3975.9,23
2016-01-21 03:15:00,MAITRI,-2.43,61.76,966.65,52.27,0.0,44.87,7.48,0.0,8451.26,31.41,3975.74,24
2016-01-21 03:20:00,MAITRI,-2.19,62.02,966.38,50.93,0.0,44.48,7.41,0.0,8448.66,31.13,3975.57,24
2016-01-21 03:25:00,MAITRI,-2.02,62.25,966.47,51.87,0.0,41.64,6.94,0.0,8446.24,29.15,3975.41,23
2016-01-21 03:30:00,MAITRI,-1.99,62.33,966.32,50.24,0.0,43.9,7.32,0.0,8443.68,30.73,3975.24,24
2016-01-21 03:35:00,MAITRI,-2.29,61.92,966.75,53.69,0.0,43.49,7.25,0.0,8441.14,30.45,3975.08,24
2016-01-21 03:40:00,MAITRI,-2.28,61.87,966.0,54.17,7.93,44.43,7.4,0.0,8438.55,31.1,3974.9,25
2016-01-21 03:45:00,MAITRI,-2.17,61.54,966.07,53.73,6.0,44.57,7.43,0.01,8435.95,31.2,3974.73,25
2016-01-21 03:50:00,MAITRI,-2.04,61.49,965.92,55.18,0.0,50.78,8.46,0.0,8432.98,35.55,3974.56,25
2016-01-21 03:55:00,MAITRI,-2.22,60.95,965.82,53.73,4.27,55.7,9.28,0.0,8429.74,38.99,3974.39,24
2016-01-21 04:00:00,MAITRI,-2.59,60.77,965.26,55.97,0.0,53.75,8.96,0.0,8426.6,37.63,3974.22,24
2016-01-21 04:05:00,MAITRI,-2.6,60.63,965.05,56.23,0.0,55.72,9.29,0.0,8423.35,39.0,3974.06,23
2016-01-21 04:10:00,MAITRI,-2.47,60.3,965.37,54.96,0.0,56.66,9.44,0.0,8420.04,39.66,3973.9,23
2016-01-21 04:15:00,MAITRI,-2.27,60.16,965.2,53.9,10.68,60.98,10.16,0.0,8416.49,42.69,3973.74,23
2016-01-21 04:20:00,MAITRI,-2.19,60.63,964.95,54.02,0.0,51.98,8.66,0.0,8413.45,36.39,3973.58,23
2016-01-21 04:25:00,MAITRI,-2.41,60.79,965.42,55.4,0.0,61.78,10.3,0.0,8409.85,43.24,3973.42,23
2016-01-21 04:30:00,MAITRI,-2.6,60.97,965.7,57.65,0.0,56.16,9.36,0.0,8406.58,39.31,3973.26,24
2016-01-21 04:35:00,MAITRI,-2.63,61.19,965.72,58.08,2.88,54.88,9.15,0.0,8403.37,38.42,3973.1,23
2016-01-21 04:40:00,MAITRI,-2.7,60.42,965.28,57.98,0.0,54.73,9.12,0.0,8400.18,38.31,3972.94,23
2016-01-21 04:45:00,MAITRI,-2.48,60.39,965.17,55.86,1.1,52.2,8.7,0.0,8397.14,36.54,3972.78,23
2016-01-21 04:50:00,MAITRI,-2.71,60.31,965.03,54.6,0.0,61.92,10.32,0.0,8393.52,43.34,3972.62,23
2016-01-21 04:55:00,MAITRI,-2.73,61.14,965.32,54.61,2.86,53.09,8.85,0.0,8390.43,37.17,3972.45,24
2016-01-21 05:00:00,MAITRI,-2.49,61.18,965.72,53.71,0.0,55.27,9.21,0.0,8387.2,38.69,3972.28,24
2016-01-21 05:05:00,MAITRI,-2.56,61.86,965.72,54.54,6.1,59.85,9.97,0.0,8383.71,41.89,3972.12,24
2016-01-21 05:10:00,MAITRI,-2.34,62.31,965.86,57.32,0.0,52.98,8.83,0.0,8380.62,37.09,3971.95,24
2016-01-21 05:15:00,MAITRI,-3.21,62.43,964.71,59.73,5.98,58.76,9.79,0.0,8377.19,41.13,3971.78,24
2016-01-21 05:20:00,MAITRI,-2.75,59.49,964.87,60.72,9.24,55.65,9.28,0.0,8373.95,38.96,3971.62,24
2016-01-21 05:25:00,MAITRI,-2.66,60.41,965.33,59.2,0.0,58.67,9.78,0.0,8370.52,41.07,3971.44,25
2016-01-21 05:30:00,MAITRI,-2.56,60.61,965.47,59.04,4.45,54.96,9.16,0.0,8367.32,38.47,3971.27,25
2016-01-21 05:35:00,MAITRI,-2.23,59.77,964.86,57.62,2.32,53.85,8.97,0.0,8364.18,37.69,3971.1,25
2016-01-21 05:40:00,MAITRI,-2.25,60.57,964.91,58.15,0.0,58.06,9.68,0.0,8360.79,40.64,3970.92,25
2016-01-21 05:45:00,MAITRI,-2.06,60.93,965.41,57.48,0.4,55.0,9.17,0.0,8357.58,38.5,3970.76,24
2016-01-21 05:50:00,MAITRI,-2.19,60.29,966.42,57.07,0.0,50.07,8.34,0.0,8354.66,35.05,3970.6,23
2016-01-21 05:55:00,MAITRI,-2.11,60.25,966.13,56.59,0.0,54.95,9.16,0.0,8351.46,38.47,3970.44,23
2016-01-21 06:00:00,MAITRI,-1.9,60.48,966.72,56.38,0.61,52.95,8.83,0.0,8348.37,37.07,3970.28,23
2016-01-21 06:05:00,MAITRI,-2.43,60.44,967.21,58.61,12.93,56.42,9.4,0.0,8345.08,39.5,3970.12,23
2016-01-21 06:10:00,MAITRI,-2.19,60.76,966.85,57.72,33.57,52.41,8.74,0.0,8342.02,36.69,3969.96,23
2016-01-21 06:15:00,MAITRI,-2.18,61.99,966.73,58.07,37.14,57.4,9.57,0.0,8338.67,40.18,3969.8,23
2016-01-21 06:20:00,MAITRI,-2.78,62.04,967.25,60.3,46.56,59.52,9.92,0.0,8335.2,41.66,3969.63,24
2016-01-21 06:25:00,MAITRI,-2.87,62.07,967.23,58.6,58.01,41.46,6.91,0.03,8332.78,29.02,3969.47,24
2016-01-21 06:30:00,MAITRI,-2.6,57.94,967.43,57.54,54.97,40.1,6.68,0.03,8330.44,28.07,3969.3,24
2016-01-21 06:35:00,MAITRI,-2.28,58.46,967.76,60.07,88.25,38.72,6.45,0.07,8328.18,27.1,3969.14,23
2016-01-21 06:40:00,MAITRI,-1.82,59.63,967.67,61.05,96.07,40.07,6.68,0.12,8325.84,28.05,3968.98,23
2016-01-21 06:45:00,MAITRI,-2.14,60.03,967.25,61.92,95.74,39.93,6.66,0.17,8323.52,27.95,3968.82,23
2016-01-21 06:50:00,MAITRI,-2.19,60.41,966.98,61.32,104.5,37.45,6.24,0.19,8321.33,26.21,3968.66,23
2016-01-21 06:55:00,MAITRI,-1.95,60.8,966.74,59.78,131.01,38.78,6.46,0.26,8319.07,27.15,3968.5,23
2016-01-21 07:00:00,MAITRI,-2.52,59.79,965.41,60.2,133.02,38.35,6.39,0.33,8316.83,26.85,3968.34,23
2016-01-21 07:05:00,MAITRI,-2.52,60.37,965.8,58.89,137.51,36.63,6.11,0.38,8314.69,25.64,3968.18,23
2016-01-21 07:10:00,MAITRI,-2.08,60.68,966.08,57.14,168.54,35.63,5.94,0.45,8312.62,24.94,3968.03,22
2016-01-21 07:15:00,MAITRI,-2.13,60.48,966.03,56.64,180.5,34.61,5.77,0.54,8310.6,24.23,3967.88,21
2016-01-21 07:20:00,MAITRI,-2.05,61.66,966.23,55.33,180.81,34.94,5.82,0.62,8308.56,24.46,3967.74,21
2016-01-21 07:25:00,MAITRI,-1.75,61.73,966.21,53.39,194.56,34.96,5.83,0.72,8306.52,24.47,3967.58,22
2016-01-21 07:30:00,MAITRI,-1.51,61.88,966.55,52.91,192.49,34.38,5.73,0.81,8304.51,24.06,3967.44,21
2016-01-21 07:35:00,MAITRI,-1.51,61.3,966.95,53.25,213.34,34.92,5.82,0.92,8302.48,24.45,3967.29,21
2016-01-21 07:40:00,MAITRI,-1.71,61.45,966.38,54.9,228.33,35.73,5.95,1.04,8300.39,25.01,3967.14,22
2016-01-21 07:45:00,MAITRI,-1.81,61.64,966.22,54.57,239.13,34.74,5.79,1.17,8298.37,24.31,3966.99,22
2016-01-21 07:50:00,MAITRI,-1.34,61.88,965.81,53.57,244.24,34.29,5.71,1.29,8296.37,24.0,3966.83,23
2016-01-21 07:55:00,MAITRI,-1.19,62.05,965.75,53.08,259.53,32.14,5.36,1.4,8294.49,22.5,3966.66,24
2016-01-21 08:00:00,MAITRI,-1.26,61.83,965.36,53.0,258.5,33.35,5.56,1.53,8292.55,23.35,3966.49,25
2016-01-21 08:05:00,MAITRI,-1.49,60.74,965.72,54.17,267.65,37.13,6.19,1.67,8290.38,25.99,3966.3,27
2016-01-21 08:10:00,MAITRI,-1.03,60.33,965.88,52.28,282.52,33.65,5.61,1.81,8288.42,23.56,3966.1,28
2016-01-21 08:15:00,MAITRI,-1.05,60.3,965.63,52.86,290.35,33.64,5.61,1.95,8286.45,23.55,3965.91,28
2016-01-21 08:20:00,MAITRI,-0.91,60.2,965.95,51.52,313.27,32.79,5.47,2.12,8284.54,22.96,3965.72,27
2016-01-21 08:25:00,MAITRI,-0.88,60.46,966.02,50.15,314.22,31.69,5.28,2.27,8282.69,22.18,3965.53,27
2016-01-21 08:30:00,MAITRI,-0.63,61.02,966.24,52.04,320.89,39.59,6.6,1.6,8280.38,27.72,3965.35,27
2016-01-21 08:35:00,MAITRI,-0.52,60.9,967.08,50.98,317.28,47.11,7.85,0.36,8277.64,32.98,3965.16,27
2016-01-21 08:40:00,MAITRI,-0.59,60.89,966.2,51.0,348.09,41.51,6.92,0.0,8275.21,29.06,3964.98,26
2016-01-21 08:45:00,MAITRI,-0.89,61.51,965.61,51.67,358.35,47.14,7.86,0.0,8272.46,33.0,3964.79,27
2016-01-21 08:50:00,MAITRI,-0.86,61.39,966.06,54.0,332.33,47.11,7.85,0.0,8269.72,32.98,3964.6,27
2016-01-21 08:55:00,MAITRI,-1.49,60.38,964.95,55.85,349.87,48.45,8.08,0.0,8266.89,33.92,3964.41,28
2016-01-21 09:00:00,MAITRI,-1.2,60.74,964.78,55.72,364.87,43.24,7.21,0.0,8264.37,30.27,3964.22,28
2016-01-21 09:05:00,MAITRI,-1.19,61.02,965.02,57.53,395.36,44.13,7.35,0.0,8261.79,30.89,3964.01,29
2016-01-21 09:10:00,MAITRI,-0.97,61.01,964.87,59.08,385.31,39.0,6.5,0.0,8259.52,27.3,3963.81,29
2016-01-21 09:15:00,MAITRI,-1.05,61.29,964.84,60.0,375.64,44.83,7.47,0.0,8256.9,31.38,3963.61,29
2016-01-21 09:20:00,MAITRI,-0.95,61.36,965.13,57.71,402.35,41.01,6.83,0.0,8254.51,28.71,3963.41,29
2016-01-21 09:25:00,MAITRI,-1.06,61.56,964.97,58.47,392.45,44.43,7.4,0.0,8251.92,31.1,3963.22,28
2016-01-21 09:30:00,MAITRI,-0.46,60.72,965.15,56.19,406.37,41.53,6.92,0.0,8249.5,29.07,3963.02,28
2016-01-21 09:35:00,MAITRI,-0.64,60.77,965.04,57.38,408.73,43.55,7.26,0.0,8246.96,30.49,3962.83,28
2016-01-21 09:40:00,MAITRI,-0.48,61.28,965.31,58.81,412.23,39.79,6.63,0.0,8244.63,27.86,3962.65,26
2016-01-21 09:45:00,MAITRI,-0.24,61.9,965.36,57.36,419.96,43.62,7.27,0.0,8242.09,30.54,3962.47,26
2016-01-21 09:50:00,MAITRI,-0.68,62.1,964.65,58.17,424.11,44.81,7.47,0.0,8239.48,31.37,3962.28,26
2016-01-21 09:55:00,MAITRI,-0.82,62.47,964.47,58.86,441.68,37.89,6.31,0.0,8237.27,26.52,3962.11,25
2016-01-21 10:00:00,MAITRI,-0.35,62.69,965.12,57.19,439.28,44.4,7.4,0.0,8234.68,31.08,3961.94,25
2016-01-21 10:05:00,MAITRI,-0.09,61.95,964.97,55.87,459.08,38.69,6.45,0.0,8232.42,27.08,3961.76,26
2016-01-21 10:10:00,MAITRI,0.18,61.79,965.31,53.92,469.74,41.61,6.93,0.0,8229.99,29.13,3961.58,25
2016-01-21 10:15:00,MAITRI,0.28,58.58,965.54,51.8,472.09,38.97,6.5,0.0,8227.72,27.28,3961.41,25
2016-01-21 10:20:00,MAITRI,0.6,58.58,965.33,49.45,476.49,25.3,4.22,0.25,8226.24,17.71,3961.23,26
2016-01-21 10:25:00,MAITRI,0.56,58.6,965.03,49.01,490.02,23.9,3.98,0.49,8224.85,16.73,3961.05,26
2016-01-21 10:30:00,MAITRI,0.54,59.21,964.63,48.99,489.85,26.72,4.45,0.74,8223.29,18.7,3960.87,25
2016-01-21 10:35:00,MAITRI,-0.1,60.06,963.53,50.93,496.52,23.17,3.86,0.99,8221.94,16.22,3960.71,24
2016-01-21 10:40:00,MAITRI,-0.24,60.68,964.13,51.87,483.78,25.16,4.19,1.24,8220.47,17.61,3960.54,24
2016-01-21 10:45:00,MAITRI,-0.03,60.63,964.71,50.43,504.32,24.2,4.03,1.5,8219.06,16.94,3960.37,25
2016-01-21 10:50:00,MAITRI,-0.13,60.8,964.13,50.35,498.68,23.42,3.9,1.74,8217.69,16.39,3960.19,26
2016-01-21 10:55:00,MAITRI,-0.05,60.99,963.99,50.45,506.88,22.1,3.68,1.97,8216.4,15.47,3960.01,25
2016-01-21 11:00:00,MAITRI,-0.34,61.23,964.31,50.3,518.8,21.01,3.5,2.19,8215.18,14.7,3959.83,26
2016-01-21 11:05:00,MAITRI,-0.12,61.53,964.27,48.38,512.76,24.27,4.04,2.46,8213.76,16.99,3959.65,26
2016-01-21 11:10:00,MAITRI,0.39,61.8,964.48,47.13,516.94,24.5,4.08,2.73,8212.33,17.15,3959.47,27
2016-01-21 11:15:00,MAITRI,0.42,62.24,964.23,48.38,528.95,25.42,4.24,3.0,8210.85,17.79,3959.28,27
2016-01-21 11:20:00,MAITRI,0.33,62.3,964.49,48.76,522.02,26.21,4.37,3.27,8209.32,18.34,3959.09,27
2016-01-21 11:25:00,MAITRI,0.48,60.56,964.96,47.62,529.41,24.1,4.02,3.55,8207.92,16.87,3958.9,27
2016-01-21 11:30:00,MAITRI,0.5,60.52,965.23,46.43,544.4,25.31,4.22,3.83,8206.44,17.72,3958.71,28
2016-01-21 11:35:00,MAITRI,0.63,61.38,964.98,46.79,533.78,25.31,4.22,4.11,8204.96,17.71,3958.51,28
2016-01-21 11:40:00,MAITRI,0.16,61.28,965.37,48.18,522.2,24.22,4.04,4.37,8203.55,16.95,3958.31,29
2016-01-21 11:45:00,MAITRI,0.22,60.93,965.26,47.91,525.0,23.26,3.88,4.61,8202.19,16.28,3958.11,29
2016-01-21 11:50:00,MAITRI,0.59,61.59,964.82,46.95,550.11,23.49,3.91,4.9,8200.82,16.44,3957.92,27
2016-01-21 11:55:00,MAITRI,0.1,62.0,963.91,48.52,541.22,21.75,3.63,5.16,8199.56,15.23,3957.74,26
2016-01-21 12:00:00,MAITRI,0.04,62.36,963.69,48.67,545.18,20.8,3.47,5.4,8198.34,14.56,3957.56,26
2016-01-21 12:05:00,MAITRI,0.25,62.46,963.75,49.06,531.45,23.61,3.93,5.68,8196.96,16.53,3957.38,26
2016-01-21 12:10:00,MAITRI,0.24,61.5,963.56,49.05,531.74,22.72,3.79,5.94,8195.64,15.91,3957.19,27
2016-01-21 12:15:00,MAITRI,-0.15,60.77,962.85,50.25,514.3,25.84,4.31,6.2,8194.13,18.09,3957.0,28
2016-01-21 12:20:00,MAITRI,0.16,60.9,963.02,52.09,520.9,24.4,4.07,6.47,8192.71,17.08,3956.81,28
